website_type,tracking_type,tracking_number,created_at,loading_port,departure_time
NAMSUNG,CONTAINER_NUMBER,TRHU4102144,2023/09/21,"LAEM CHABANG, THAILAND",2023/09/19 12:30:00
NAMSUNG,CONTAINER_NUMBER,TRHU3071753,2023/08/03,"LAEM CHABANG, THAILAND",2023/07/27 17:08:00
NAMSUNG,CONTAINER_NUMBER,TRHU3726594,2023/05/30,"LAEM CHABANG, THAILAND",2023/05/15 16:58:00
NAMSUNG,CONTAINER_NUMBER,CAIU6957990,2023/09/21,"LAEM CHABANG, THAILAND",2023/09/19 12:30:00
NAMSUNG,CONTAINER_NUMBER,TEMU5750908,2023/08/22,"LAEM CHABANG, THAILAND",2023/08/20 13:12:00
NAMSUNG,CONTAINER_NUMBER,CAIU6946656,2023/08/04,"LAEM CHABANG, THAILAND",2023/07/27 17:08:00
NAMSUNG,CONTAINER_NUMBER,FCIU7218566,2023/08/23,"LAEM CHABANG, THAILAND",2023/08/20 13:12:00
NAMSUNG,CONTAINER_NUMBER,TLLU3201704,2023/08/18,"LAEM CHABANG, THAILAND",2023/08/16 07:12:00
NAMSUNG,CONTAINER_NUMBER,MWLU3201525,2023/08/30,"LAEM CHABANG, THAILAND",2023/08/29 05:10:00
NAMSUNG,CONTAINER_NUMBER,NSSU7128369,2023/03/28,"LAEM CHABANG, THAILAND",2023/03/24 07:49:00
NAMSUNG,CONTAINER_NUMBER,TCLU1960030,2023/10/11,"LAEM CHABANG, THAILAND",2023/10/08 22:00:00
NAMSUNG,CONTAINER_NUMBER,NSSU0075225,2023/05/29,"LAEM CHABANG, THAILAND",2023/05/25 17:12:00
NAMSUNG,CONTAINER_NUMBER,TEMU5302164,2023/03/27,"LAEM CHABANG, THAILAND",2023/03/23 12:00:00
NAMSUNG,CONTAINER_NUMBER,TEMU5819310,2023/03/27,"HAKATA, JAPAN",2023/05/16 12:00:00
NAMSUNG,CONTAINER_NUMBER,TEMU5835040,2023/03/28,"LAEM CHABANG, THAILAND",2023/03/24 07:49:00
NAMSUNG,CONTAINER_NUMBER,NSSU0131530,2023/03/22,"BANGKOK, THAILAND",2023/03/19 01:00:00
NAMSUNG,CONTAINER_NUMBER,NSSU7127932,2023/06/29,"LAEM CHABANG, THAILAND",2023/06/24 00:26:00
NAMSUNG,CONTAINER_NUMBER,FFAU4482897,2023/08/16,"LAEM CHABANG, THAILAND",2023/08/15 02:00:00
NAMSUNG,CONTAINER_NUMBER,TLLU3032667,2023/10/13,"LAEM CHABANG, THAILAND",2023/10/11 13:04:00
NAMSUNG,CONTAINER_NUMBER,NSSU0116469,2023/03/17,"LAEM CHABANG, THAILAND",2023/03/13 16:03:00
NAMSUNG,CONTAINER_NUMBER,NSSU0170686,2023/03/17,"LAEM CHABANG, THAILAND",2023/03/13 16:03:00
NAMSUNG,CONTAINER_NUMBER,BMOU1392438,2023/03/10,"LAEM CHABANG, THAILAND",2023/03/07 14:02:00
NAMSUNG,CONTAINER_NUMBER,NSSU0169849,2023/03/10,"LAEM CHABANG, THAILAND",2023/03/07 14:02:00
NAMSUNG,CONTAINER_NUMBER,TEMU0837008,2023/08/22,"LAEM CHABANG, THAILAND",2023/08/20 13:12:00
NAMSUNG,CONTAINER_NUMBER,SEGU3954383,2023/06/12,"LAEM CHABANG, THAILAND",2023/06/05 14:27:00
NAMSUNG,CONTAINER_NUMBER, NSSU7130052,2023/08/16,"LAEM CHABANG, THAILAND",2023/08/15 02:00:00
NAMSUNG,CONTAINER_NUMBER,SEGU3243148,2023/09/19,"LAEM CHABANG, THAILAND",2023/09/12 12:00:00
NAMSUNG,CONTAINER_NUMBER,NSSU0141158,2023/06/05,"LAEM CHABANG, THAILAND",2023/05/25 06:05:00
NAMSUNG,CONTAINER_NUMBER,NSSU7126812,2023/05/15,"LAEM CHABANG, THAILAND",2023/05/08 13:37:00
ONE,BILL_OF_LOADING_NUMBER,TYOD38566300,2023/04/07,"KOBE, HYOGO, JAPAN",2023/04/03 00:38:00
ONE,BILL_OF_LOADING_NUMBER,GOAD29947300,2023/10/31,"GENOA, ITALY",2023/10/05 00:30:00
ONE,BILL_OF_LOADING_NUMBER,GOAD29202800,2023/10/10,"GENOA, ITALY",2023/09/16 00:57:00
ONE,BILL_OF_LOADING_NUMBER,GOAD29908700,2023/10/13,"LA SPEZIA, ITALY",2023/09/27 13:58:00
ONE,BILL_OF_LOADING_NUMBER,LEHD28528900,2023/10/30,"ANTWERP, BELGIUM",2023/10/19 14:52:00
ONE,BILL_OF_LOADING_NUMBER,GOAD30881600,2023/10/23,"NAPLES, ITALY",2023/09/16 22:12:00
ONE,BILL_OF_LOADING_NUMBER,RTMD23434500,2023/10/05,"ROTTERDAM, NETHERLANDS",2023/09/29 19:55:00
ONE,BILL_OF_LOADING_NUMBER,GOAD25566300,2023/09/22,"LA SPEZIA, ITALY",2023/08/21 10:08:00
ONE,BILL_OF_LOADING_NUMBER,RTMD24405400,2023/10/24,"ROTTERDAM, NETHERLANDS",2023/10/19 13:20:00
ONE,BILL_OF_LOADING_NUMBER,RTMD24088400,2023/10/05,"ROTTERDAM, NETHERLANDS",2023/09/17 09:45:00
ONE,BILL_OF_LOADING_NUMBER,RTMD22845300,2023/10/31,"ROTTERDAM, NETHERLANDS",2023/10/27 17:15:00
ONE,BILL_OF_LOADING_NUMBER,GOAD27918600,2023/09/22,"GENOA, ITALY",2023/08/28 19:30:00
ONE,BILL_OF_LOADING_NUMBER,GOAD29898800,2023/10/04,"LA SPEZIA, ITALY",2023/09/13 14:14:00
ONE,BILL_OF_LOADING_NUMBER,GOAD29692700,2023/10/04,"GENOA, ITALY",2023/09/08 00:50:00
ONE,BILL_OF_LOADING_NUMBER,GOAD27937700,2023/09/22,"GENOA, ITALY",2023/08/28 19:30:00
ONE,BILL_OF_LOADING_NUMBER,LIVD24107500,2023/09/20,"SOUTHAMPTON, HAMPSHIRE, UNITED KINGDOM",2023/08/11 19:05:00
ONE,BILL_OF_LOADING_NUMBER,ALGD02080800,2023/10/19,"ALGECIRAS, SPAIN",2023/10/15 10:26:00
ONE,BILL_OF_LOADING_NUMBER,ONEYRICDX2986500,2023/08/17,"TACOMA, WA, UNITED STATES",2023/08/07 03:45:00
ONE,BILL_OF_LOADING_NUMBER,GOAD31131900,2023/10/19,"GENOA, ITALY",2023/09/25 06:51:00
ONE,BILL_OF_LOADING_NUMBER,GOAD27927600,2023/09/22,"GENOA, ITALY",2023/08/19 14:02:00
ONE,BILL_OF_LOADING_NUMBER,DACD20130400,2023/10/25,"CHITTAGONG, BANGLADESH",2023/10/15 12:45:00
ONE,BILL_OF_LOADING_NUMBER,YGNC13034800,2023/04/10,"YANGON, MYANMAR",2023/01/03 03:00:00
ONE,BILL_OF_LOADING_NUMBER,GOAD29204300,2023/10/10,"GENOA, ITALY",2023/09/16 00:57:00
ONE,BILL_OF_LOADING_NUMBER,GOAD27947800,2023/09/22,"GENOA, ITALY",2023/08/28 19:30:00
ONE,BILL_OF_LOADING_NUMBER,RTMD08987700,2023/07/10,"ROTTERDAM, NETHERLANDS",2023/06/16 01:26:00
ONE,BILL_OF_LOADING_NUMBER,GOAD25867700,2023/09/22,"GENOA, ITALY",2023/08/12 21:35:00
ONE,BILL_OF_LOADING_NUMBER,GOAD26333300,2023/09/22,"LA SPEZIA, ITALY",2023/08/15 03:34:00
ONE,BILL_OF_LOADING_NUMBER,GOAD22154700,2023/08/10,"NAPLES, ITALY",2023/07/05 14:05:00
ONE,BILL_OF_LOADING_NUMBER,GOAD31556600,2023/10/12,"GENOA, ITALY",2023/10/05 00:30:00
ONE,BILL_OF_LOADING_NUMBER,GOAD31378800,2023/10/25,"NAPLES, ITALY",2023/09/30 23:05:00
ONE,BILL_OF_LOADING_NUMBER,NGOD24180300,2023/11/01,"KOBE, HYOGO, JAPAN",2023/11/07 22:00:00
ONE,BILL_OF_LOADING_NUMBER,RTMD24087300,2023/10/20,"ROTTERDAM, NETHERLANDS",2023/10/07 17:05:00
ONE,BILL_OF_LOADING_NUMBER,ONEYTYOD61052300,2023/05/25,"TOKYO, TOKYO, JAPAN",2023/05/27 10:56:00
ONE,BILL_OF_LOADING_NUMBER,GOAD28235600,2023/10/02,"GENOA, ITALY",2023/09/16 00:57:00
ONE,BILL_OF_LOADING_NUMBER,GOAD26331800,2023/09/15,"LA SPEZIA, ITALY",2023/08/09 03:24:00
ONE,BILL_OF_LOADING_NUMBER,GOAD28747700,2023/09/20,"NAPLES, ITALY",2023/08/30 13:05:00
ONE,BILL_OF_LOADING_NUMBER,GOAD29203900,2023/10/10,"GENOA, ITALY",2023/09/16 00:57:00
ONE,BILL_OF_LOADING_NUMBER,RICDCD782500,2023/09/28,"TACOMA, WA, UNITED STATES",2023/09/25 18:10:00
ONE,BILL_OF_LOADING_NUMBER,LEHD23795300,2023/09/20,"ANTWERP, BELGIUM",2023/09/14 14:10:00
ONE,BILL_OF_LOADING_NUMBER,GOAD33016600,2023/10/30,"LA SPEZIA, ITALY",2023/10/09 18:45:00
ONE,BILL_OF_LOADING_NUMBER,NB3JB3094900,2023/09/28,"NINGBO, ZHEJIANG, CHINA",2023/09/23 08:30:00
ONE,BILL_OF_LOADING_NUMBER,GOAD26728400,2023/09/15,"NAPLES, ITALY",2023/08/12 16:00:00
ONE,BILL_OF_LOADING_NUMBER,RTMD19857500,2023/09/20,"ROTTERDAM, NETHERLANDS",2023/09/17 09:45:00
ONE,BILL_OF_LOADING_NUMBER,NB3JB3111600,2023/10/12,"NINGBO, ZHEJIANG, CHINA",2023/10/07 14:18:00
ONE,BILL_OF_LOADING_NUMBER,RTMD21787700,2023/09/20,"ROTTERDAM, NETHERLANDS",2023/08/28 13:35:00
ONE,BILL_OF_LOADING_NUMBER,RTMD17297800,2023/09/20,"ROTTERDAM, NETHERLANDS",2023/08/20 12:37:00
ONE,BILL_OF_LOADING_NUMBER,ricdBV349300,2023/09/27,"TACOMA, WA, UNITED STATES",2023/09/24 18:15:00
ONE,BILL_OF_LOADING_NUMBER,GOAD27763400,2023/09/26,"GENOA, ITALY",2023/09/08 00:50:00
ONE,BILL_OF_LOADING_NUMBER,GOAD26330700,2023/09/15,"LA SPEZIA, ITALY",2023/08/09 03:24:00
ONE,BILL_OF_LOADING_NUMBER,LEHD24161500,2023/09/25,"ANTWERP, BELGIUM",2023/09/21 04:55:00
ONE,BILL_OF_LOADING_NUMBER,GOAD29205400,2023/10/31,"GENOA, ITALY",2023/10/05 00:30:00
ONE,BILL_OF_LOADING_NUMBER,LIVD24142400,2023/09/20,"SOUTHAMPTON, HAMPSHIRE, UNITED KINGDOM",2023/08/18 01:10:00
ONE,BILL_OF_LOADING_NUMBER,ALGD02012300,2023/10/31,"ALGECIRAS, SPAIN",2023/10/09 16:00:00
ONE,BILL_OF_LOADING_NUMBER,GOAD29219900,2023/10/06,"GENOA, ITALY",2023/09/16 00:57:00
ONE,BILL_OF_LOADING_NUMBER,NGOD24179400,2023/11/01,"KOBE, HYOGO, JAPAN",2023/11/07 22:00:00
ONE,BOOKING_NUMBER,BKKC07477400,2022/01/24,"LAEM CHABANG, THAILAND",2022/02/12 03:00:00
ONE,BOOKING_NUMBER,TYODE5619800,2023/11/02,"KOBE, HYOGO, JAPAN",2023/11/24 12:30:00
ONE,BOOKING_NUMBER,NGOD22824600,2023/10/31,"NAGOYA, AICHI, JAPAN",2023/10/24 20:25:00
ONE,BOOKING_NUMBER,NGOD22817800,2023/10/31,"NAGOYA, AICHI, JAPAN",2023/10/24 20:25:00
ONE,BOOKING_NUMBER,NGOD25395500,2023/10/27,"NAGOYA, AICHI, JAPAN",2023/10/28 16:25:00
ONE,BOOKING_NUMBER,TYODC9039600,2023/10/27,"TOMAKOMAI, HOKKAIDO, JAPAN",2023/10/24 13:10:00
ONE,BOOKING_NUMBER,MAAD28278900,2023/10/26,"KATTUPALLI PORT, INDIA",2023/10/25 00:52:00
ONE,BOOKING_NUMBER,BKKDN2081300,2023/10/26,"LAEM CHABANG, THAILAND",2023/10/30 17:32:00
ONE,BOOKING_NUMBER,BKKDN2078900,2023/10/26,"LAEM CHABANG, THAILAND",2023/10/30 11:46:00
ONE,BOOKING_NUMBER,DACD20421700,2023/10/25,"CHITTAGONG, BANGLADESH",2023/10/19 12:15:00
ONE,BOOKING_NUMBER,NGOD25135400,2023/10/24,"NAGOYA, AICHI, JAPAN",2023/11/01 02:25:00
ONE,BOOKING_NUMBER,NGOD21662500,2023/10/24,"NAGOYA, AICHI, JAPAN",2023/11/01 02:25:00
ONE,BOOKING_NUMBER,TYODD2121600,2023/10/23,"YOKOHAMA, KANAGAWA, JAPAN",2023/10/28 04:55:00
ONE,BOOKING_NUMBER,NGOD25794800,2023/10/19,"NAGOYA, AICHI, JAPAN",2023/10/29 17:40:00
ONE,BOOKING_NUMBER,NGOD25443600,2023/10/18,"KOBE, HYOGO, JAPAN",2023/10/20 12:28:00
ONE,BOOKING_NUMBER,NGOD24299700,2023/10/13,"NAGOYA, AICHI, JAPAN",2023/10/08 14:50:00
ONE,BOOKING_NUMBER,NGOD22203401,2023/10/13,"KOBE, HYOGO, JAPAN",2023/10/11 00:25:00
ONE,BOOKING_NUMBER,NGOD23071800,2023/10/13,"KOBE, HYOGO, JAPAN",2023/09/29 05:55:00
ONE,BOOKING_NUMBER,TYODF1368600,2023/10/11,"YOKOHAMA, KANAGAWA, JAPAN",2023/10/21 16:20:00
ONE,BOOKING_NUMBER,TYODF0307500,2023/10/11,"KOBE, HYOGO, JAPAN",2023/10/30 20:00:00
ONE,BOOKING_NUMBER,TYODF0300500,2023/10/11,"YOKOHAMA, KANAGAWA, JAPAN",2023/10/28 18:35:00
ONE,BOOKING_NUMBER,NGOD22203400,2023/10/11,"KOBE, HYOGO, JAPAN",2023/10/11 00:25:00
ONE,BOOKING_NUMBER,BKKDM0072700,2023/10/05,"LAEM CHABANG, THAILAND",2023/10/20 18:45:00
ONE,BOOKING_NUMBER,BKKDM3490700,2023/10/05,"LAEM CHABANG, THAILAND",2023/10/23 06:13:00
ONE,BOOKING_NUMBER,NGOD23181300,2023/10/04,"NAGOYA, AICHI, JAPAN",2023/10/24 05:55:00
ONE,BOOKING_NUMBER,NGOD23212500,2023/10/04,"NAGOYA, AICHI, JAPAN",2023/10/29 05:50:00
ONE,BOOKING_NUMBER,TYODB3906900,2023/10/03,"TOMAKOMAI, HOKKAIDO, JAPAN",2023/09/23 08:50:00
ONE,BOOKING_NUMBER,TYODD9961400,2023/10/03,"KOBE, HYOGO, JAPAN",2023/10/25 22:22:00
ONE,BOOKING_NUMBER,RICDFD633300,2023/10/03,"LOS ANGELES, CA, UNITED STATES",2023/10/13 17:27:00
ONE,BOOKING_NUMBER,NGOD20005900,2023/09/29,"KOBE, HYOGO, JAPAN",2023/09/28 20:04:00
ONE,BOOKING_NUMBER,NGOD20004800,2023/09/29,"KOBE, HYOGO, JAPAN",2023/09/28 20:04:00
ONE,BOOKING_NUMBER,NGOD22399600,2023/09/29,"NAGOYA, AICHI, JAPAN",2023/09/17 17:30:00
ONE,BOOKING_NUMBER,MAAD26075900,2023/09/28,"KATTUPALLI PORT, INDIA",2023/10/04 11:45:00
ONE,BOOKING_NUMBER,BKKDL0004800,2023/09/25,"LAEM CHABANG, THAILAND",2023/10/09 03:12:00
ONE,BOOKING_NUMBER,BKKDK4123600,2023/09/25,"LAEM CHABANG, THAILAND",2023/10/03 08:17:00
ONE,BOOKING_NUMBER,RICDAY633800,2023/09/19,"HALIFAX, NS, CANADA",2023/08/14 22:35:00
ONE,BOOKING_NUMBER,SIND49290900,2023/09/19,"SINGAPORE, SINGAPORE",2023/09/28 13:30:00
ONE,BOOKING_NUMBER,TYODD2245600,2023/09/15,"YOKOHAMA, KANAGAWA, JAPAN",2023/09/30 15:50:00
ONE,BOOKING_NUMBER,BKKDK4128400,2023/09/15,"LAEM CHABANG, THAILAND",2023/10/02 12:19:00
ONE,BOOKING_NUMBER,BKKDK4127300,2023/09/15,"LAEM CHABANG, THAILAND",2023/10/02 12:19:00
ONE,BOOKING_NUMBER,BKKDJ6938700,2023/09/15,"LAEM CHABANG, THAILAND",2023/09/25 01:04:00
ONE,BOOKING_NUMBER,TYODB5862500,2023/09/14,"YOKOHAMA, KANAGAWA, JAPAN",2023/09/04 17:30:00
ONE,BOOKING_NUMBER,NGOD20220800,2023/09/08,"NAGOYA, AICHI, JAPAN",2023/09/15 16:20:00
ONE,BOOKING_NUMBER,NGOD21939500,2023/09/07,"NAGOYA, AICHI, JAPAN",2023/09/30 15:45:00
ONE,BOOKING_NUMBER,TYODC9803500,2023/09/05,"KOBE, HYOGO, JAPAN",2023/09/17 01:13:00
ONE,BOOKING_NUMBER,TYOD99997400,2023/09/05,"TOKYO, TOKYO, JAPAN",2023/09/05 02:52:00
ONE,BOOKING_NUMBER,NGOD18300700,2023/08/31,"NAGOYA, AICHI, JAPAN",2023/09/03 23:45:00
ONE,BOOKING_NUMBER,TYOD99701800,2023/08/30,"TOKYO, TOKYO, JAPAN",2023/08/25 16:04:00
ONE,BOOKING_NUMBER,BKKDF7430700,2023/08/30,"LAEM CHABANG, THAILAND",2023/08/24 16:42:00
ONE,BOOKING_NUMBER,BKKDG9299900,2023/08/30,"LAEM CHABANG, THAILAND",2023/09/04 02:10:00
ONE,BOOKING_NUMBER,BKKDG4471300,2023/08/30,"LAEM CHABANG, THAILAND",2023/08/28 08:05:00
ONE,BOOKING_NUMBER,TYODC3099600,2023/08/29,"KOBE, HYOGO, JAPAN",2023/09/08 02:15:00
ONE,BOOKING_NUMBER,TYODB9170800,2023/08/29,"YOKOHAMA, KANAGAWA, JAPAN",2023/09/10 18:15:00
ONE,BOOKING_NUMBER,TYODB3556300,2023/08/29,"KOBE, HYOGO, JAPAN",2023/09/02 10:43:00
ONE,BOOKING_NUMBER,RICDCU747500,2023/08/29,"SAVANNAH, GA, UNITED STATES",2023/09/25 21:00:00
ONE,BOOKING_NUMBER,MAAD22284700,2023/08/23,"KATTUPALLI PORT, INDIA",2023/08/29 05:53:00
ONE,BOOKING_NUMBER,NGOD17238900,2023/08/23,"YOKOHAMA, KANAGAWA, JAPAN",2023/08/23 11:55:00
ONE,BOOKING_NUMBER,NGOD17238900,2023/08/23,"YOKOHAMA, KANAGAWA, JAPAN",2023/08/23 12:00:00
ONE,BOOKING_NUMBER,TYODB0218900,2023/08/22,"KOBE, HYOGO, JAPAN",2023/10/04 23:00:00
ONE,BOOKING_NUMBER,TYODB0217800,2023/08/22,"KOBE, HYOGO, JAPAN",2023/09/27 23:00:00
ONE,BOOKING_NUMBER,TYODB0216700,2023/08/22,"KOBE, HYOGO, JAPAN",2023/09/20 22:00:00
ONE,BOOKING_NUMBER,TYODB0215600,2023/08/22,"KOBE, HYOGO, JAPAN",2023/09/14 08:00:00
ONE,BOOKING_NUMBER,NGOD18182800,2023/08/18,"KOBE, HYOGO, JAPAN",2023/08/20 10:55:00
ONE,BOOKING_NUMBER,NGOD19854800,2023/08/17,"NAGOYA, AICHI, JAPAN",2023/09/17 05:00:00
ONE,BOOKING_NUMBER,NGOD17327800,2023/08/17,"NAGOYA, AICHI, JAPAN",2023/08/25 00:20:00
ONE,BOOKING_NUMBER,NGOD16910500,2023/08/17,"NAGOYA, AICHI, JAPAN",2023/08/25 00:20:00
ONE,BOOKING_NUMBER,NGOD19625400,2023/08/17,"NAGOYA, AICHI, JAPAN",2023/09/03 23:45:00
ONE,BOOKING_NUMBER,BKKDJ0741700,2023/08/17,"LAEM CHABANG, THAILAND",2023/09/12 19:50:00
ONE,BOOKING_NUMBER,BKKDJ0762300,2023/08/16,"LAEM CHABANG, THAILAND",2023/09/12 19:50:00
ONE,BOOKING_NUMBER,TYOD88804300,2023/08/16,"KOBE, HYOGO, JAPAN",2023/07/12 17:52:00
ONE,BOOKING_NUMBER,TYOD93964600,2023/08/16,"KOBE, HYOGO, JAPAN",2023/07/19 19:47:00
ONE,BOOKING_NUMBER,TYODA0586900,2023/08/16,"KOBE, HYOGO, JAPAN",2023/08/08 00:56:00
ONE,BOOKING_NUMBER,NGOD17815300,2023/08/14,"NAGOYA, AICHI, JAPAN",2023/08/12 21:30:00
ONE,BOOKING_NUMBER,TYODA2553500,2023/08/07,"TOMAKOMAI, HOKKAIDO, JAPAN",2023/08/19 05:25:00
ONE,BOOKING_NUMBER,BKKDG9875900,2023/08/03,"LAEM CHABANG, THAILAND",2023/08/23 08:42:00
ONE,BOOKING_NUMBER,BKKDF7438800,2023/08/03,"LAEM CHABANG, THAILAND",2023/08/28 13:08:00
ONE,BOOKING_NUMBER,BKKDE6077500,2023/08/03,"LAEM CHABANG, THAILAND",2023/08/08 08:26:00
ONE,BOOKING_NUMBER,MAAD19342800,2023/08/02,"KATTUPALLI PORT, INDIA",2023/07/31 16:32:00
ONE,BOOKING_NUMBER,TYOD94470600,2023/08/02,"MOJI, FUKUOKA, JAPAN",2023/07/27 16:05:00
ONE,BOOKING_NUMBER,TYOD73452300,2023/08/01,"TOMAKOMAI, HOKKAIDO, JAPAN",2023/06/22 07:50:00
ONE,BOOKING_NUMBER,TYOD62606900,2023/07/28,"TOMAKOMAI, HOKKAIDO, JAPAN",2023/06/08 18:30:00
ONE,BOOKING_NUMBER,TYOD87529600,2023/07/27,"TOMAKOMAI, HOKKAIDO, JAPAN",2023/07/13 10:00:00
ONE,BOOKING_NUMBER,TYOD95957300,2023/07/27,"TOMAKOMAI, HOKKAIDO, JAPAN",2023/08/27 09:00:00
ONE,BOOKING_NUMBER,RICDU2333900,2023/07/27,"TACOMA, WA, UNITED STATES",2023/07/16 04:24:00
ONE,BOOKING_NUMBER,TYOD78170500,2023/07/25,"KOBE, HYOGO, JAPAN",2023/07/27 17:02:00
ONE,BOOKING_NUMBER,TYOD93511800,2023/07/24,"YOKOHAMA, KANAGAWA, JAPAN",2023/07/24 04:00:00
ONE,BOOKING_NUMBER,RICDAH637600,2023/07/24,"TACOMA, WA, UNITED STATES",2023/09/09 04:00:00
ONE,BOOKING_NUMBER,RICDX2986500,2023/07/24,"TACOMA, WA, UNITED STATES",2023/08/07 03:45:00
ONE,BOOKING_NUMBER,TYOD78972800,2023/07/19,"TOMAKOMAI, HOKKAIDO, JAPAN",2023/07/20 12:20:00
ONE,BOOKING_NUMBER,TYOD71511400,2023/07/14,"KOBE, HYOGO, JAPAN",2023/06/05 01:00:00
ONE,BOOKING_NUMBER,TYODA1680500,2023/07/12,"KOBE, HYOGO, JAPAN",2023/07/27 08:00:00
ONE,BOOKING_NUMBER,TYODA0072600,2023/07/12,"YOKOHAMA, KANAGAWA, JAPAN",2023/07/29 16:40:00
ONE,BOOKING_NUMBER,NGOD16624700,2023/07/11,"NAGOYA, AICHI, JAPAN",2023/09/01 22:20:00
ONE,BOOKING_NUMBER,NGOD15617800,2023/07/11,"NAGOYA, AICHI, JAPAN",2023/09/01 22:20:00
ONE,BOOKING_NUMBER,NGOD16262500,2023/07/11,"NAGOYA, AICHI, JAPAN",2023/07/15 19:50:00
ONE,BOOKING_NUMBER,TYOD78169600,2023/07/04,"KOBE, HYOGO, JAPAN",2023/07/27 15:40:00
ONE,BOOKING_NUMBER,TYOD89972300,2023/06/26,"KOBE, HYOGO, JAPAN",2023/07/12 17:52:00
ONE,BOOKING_NUMBER,NGOD13929500,2023/06/22,"NAGOYA, AICHI, JAPAN",2023/07/25 17:30:00
ONE,BOOKING_NUMBER,NGOD10385500,2023/06/21,"NAGOYA, AICHI, JAPAN",2023/05/26 15:54:00
ONE,BOOKING_NUMBER,TYOD87606900,2023/06/20,"YOKOHAMA, KANAGAWA, JAPAN",2023/07/13 11:45:00
ONE,BOOKING_NUMBER,TYOD75688900,2023/06/20,"YOKOHAMA, KANAGAWA, JAPAN",2023/06/18 04:45:00
ONE,BOOKING_NUMBER,RICDH8607300,2023/06/12,"SAVANNAH, GA, UNITED STATES",2023/04/17 20:35:00
ONE,BOOKING_NUMBER,RICDE3932300,2023/06/12,"SAVANNAH, GA, UNITED STATES",2023/04/10 17:55:00
ONE,BOOKING_NUMBER,TYOD82062700,2023/06/09,"KOBE, HYOGO, JAPAN",2023/06/20 05:57:00
ONE,BOOKING_NUMBER,TYOD71511400,2023/06/09,"KOBE, HYOGO, JAPAN",2023/06/05 01:00:00
ONE,BOOKING_NUMBER,TYOD65252900,2023/06/09,"KOBE, HYOGO, JAPAN",2023/05/30 02:40:00
ONE,BOOKING_NUMBER,TYOD60039700,2023/06/09,"KOBE, HYOGO, JAPAN",2023/05/23 01:27:00
ONE,BOOKING_NUMBER,TYOD61733900,2023/06/06,"KOBE, HYOGO, JAPAN",2023/05/30 02:40:00
ONE,BOOKING_NUMBER,TYOD46575900,2023/06/06,"KOBE, HYOGO, JAPAN",2023/05/19 02:20:00
ONE,BOOKING_NUMBER,TYOD34273800,2023/06/06,"KOBE, HYOGO, JAPAN",2023/04/30 05:59:00
ONE,BOOKING_NUMBER,TYOD34271600,2023/06/06,"KOBE, HYOGO, JAPAN",2023/04/30 05:59:00
ONE,BOOKING_NUMBER,TYOD34264800,2023/06/06,"KOBE, HYOGO, JAPAN",2023/04/23 18:41:00
ONE,BOOKING_NUMBER,TYOD34258400,2023/06/06,"KOBE, HYOGO, JAPAN",2023/04/14 02:21:00
ONE,BOOKING_NUMBER,TYOD34253600,2023/06/06,"KOBE, HYOGO, JAPAN",2023/04/14 02:21:00
ONE,BOOKING_NUMBER,TYOD57177900,2023/06/06,"KOBE, HYOGO, JAPAN",2023/06/08 22:20:00
ONE,BOOKING_NUMBER,TYOD61733900,2023/06/06,"KOBE, HYOGO, JAPAN",2023/05/30 02:40:00
ONE,BOOKING_NUMBER,SIND25418500,2023/05/26,"SINGAPORE, SINGAPORE",2023/06/29 13:00:00
ONE,BOOKING_NUMBER,SIND25419600,2023/05/26,"SINGAPORE, SINGAPORE",2023/06/23 01:30:00
ONE,BOOKING_NUMBER,SIND24139400,2023/05/26,"SINGAPORE, SINGAPORE",2023/06/02 15:25:00
ONE,BOOKING_NUMBER,SIND25416300,2023/05/26,"SINGAPORE, SINGAPORE",2023/06/22 16:05:00
ONE,BOOKING_NUMBER,SIND25417400,2023/05/26,"SINGAPORE, SINGAPORE",2023/06/22 16:05:00
ONE,BOOKING_NUMBER,SIND23765800,2023/05/26,"SINGAPORE, SINGAPORE",2023/06/15 00:10:00
ONE,BOOKING_NUMBER,SIND22351500,2023/05/26,"SINGAPORE, SINGAPORE",2023/06/10 17:25:00
ONE,BOOKING_NUMBER,SIND21237700,2023/05/26,"SINGAPORE, SINGAPORE",2023/06/01 12:55:00
ONE,BOOKING_NUMBER,SIND19813700,2023/05/26,"SINGAPORE, SINGAPORE",2023/05/24 08:45:00
ONE,BOOKING_NUMBER,SIND18303700,2023/05/26,"SINGAPORE, SINGAPORE",2023/05/17 23:45:00
ONE,BOOKING_NUMBER,SIND16596500,2023/05/26,"SINGAPORE, SINGAPORE",2023/05/11 05:00:00
ONE,BOOKING_NUMBER,SIND23767300,2023/05/26,"SINGAPORE, SINGAPORE",2023/06/20 01:30:00
ONE,BOOKING_NUMBER,SIND22349500,2023/05/26,"SINGAPORE, SINGAPORE",2023/06/11 18:30:00
ONE,BOOKING_NUMBER,SIND21235500,2023/05/26,"SINGAPORE, SINGAPORE",2023/06/04 16:30:00
ONE,BOOKING_NUMBER,SIND19811500,2023/05/26,"SINGAPORE, SINGAPORE",2023/05/27 13:30:00
ONE,BOOKING_NUMBER,SIND18305900,2023/05/26,"SINGAPORE, SINGAPORE",2023/05/22 05:35:00
ONE,BOOKING_NUMBER,SIND16593900,2023/05/26,"SINGAPORE, SINGAPORE",2023/05/15 14:15:00
ONE,BOOKING_NUMBER,SIND23766900,2023/05/26,"SINGAPORE, SINGAPORE",2023/06/17 11:50:00
